가게이름,음식이 맛있어요,친절해요,특별한 메뉴가 있어요,매장이 청결해요,재료가 신선해요,가성비가 좋아요,양이 많아요,인테리어가 멋져요,혼밥하기 좋아요,링크,address,tel,menu1,price,image1,menu2,price2,image2,menu3,price3,image3,menu4,price4,image4
주야맛남,0.234,0.154,0.069,0.074,0.074,0.133,0.133,0.085,0.043,133598392,서울 마포구 성미산로 194-4,0507-1333-2011,"철근이표제육볶음(2찬,공깃밥,데일리 국 포함)","10,900원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231005_221%2F16965008592487YUtQ_JPEG%2FGzskeBwQCVqkMuLbiDkpF4gdmBhW-zGBjZsBvvkT2rE1AbaQ6CImnfj4bXteqheLah0b9f9Ui7Is7bUe.jpg,"주야돼지김치찌개정식(2찬,공깃밥포함)","8,900원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231005_297%2F1696500859533VLyvW_JPEG%2FNUxvbaIJ6PuHwV7O4VDGfoHTjFESiscq0j2wHlYOXeojWLCsMjA8n5puS42I2zoc3yK-YP2yg5ElOKWV.jpg,"직화 돼지간장불백(2찬,공깃밥,국 포함","10,900원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231005_240%2F1696500859252zmuAN_JPEG%2FHgOefyBWe1CwM-bWiZ2JNM-leCe6ujMGSyj_XNXVxOpKtDRQ5-jUNrO6zd2X827uLBeY-PDc5JMKaOqY.jpg,"솥뚜껑직화삼겹구이(파김치,3종장,공깃밥,데일리 국포함)","13,900원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231005_183%2F1696500859293oTCx3_JPEG%2Ft6X7jhtOsTt3Dynl_kcwIymL-a7KHYbnZTPnXBlX1Ez8WLFRA-kcZLXj9-gVmL3ygFwByE34dzXBmFe5.jpg
스시강,0.362,0.135,0.023,0.05,0.145,0.137,0.075,0,0.072,9372530,서울 마포구 독막로 11-5 합정동주상복합건물 1층~2층,02-332-1816,,,,,,,,,,,,
교동집,0.538,0.115,0.068,0.021,0.094,0.068,0.096,0,0,1309871,서울 마포구 동교로 208 교동하우스 교동집,02-337-3663,고추장쭈꾸미,"15,000원",none,묵사발,"3,500원",none,삼겹살(쭈꾸미서브메뉴),"12,000원",none,볶음밥,"2,500원",none
물고기초밥,0.358,0.15,0.034,0.042,0.197,0.061,0.055,0.031,0.073,3478008,서울 마포구 독막로3길 24-6,02-322-6609,물고기초밥,"23,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211213_111%2F16393983582147JnUQ_JPEG%2F85517598-5EC7-4111-AB7F-DE5EDA0A5E20.jpeg,모둠초밥,"18,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211213_52%2F1639398375942VNBw2_JPEG%2F5352D648-66A8-4AC9-9967-D29A09EAB2A8.jpeg,특모둠초밥,"28,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211213_257%2F1639398396209wSIj8_JPEG%2FBFFF30A3-55D1-45E0-8D58-AFA87FA0AE39.jpeg,회덮밥,"15,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211214_234%2F1639409786137G5cul_JPEG%2F53FD64C7-1A29-4F39-9F55-3BE7D549B298.jpeg
유자유김치떡볶이 신촌점,0.327,0.13,0.183,0.033,0.053,0.093,0.169,0,0.011,119764129,서울 서대문구 연세로11길 22,02-332-9301,김치떡볶이,"13,500원",none,피자 김치떡볶이,"21,000원",none,오징어튀김,"6,500원",none,차돌박이 김치떡볶이,"21,000원",none
오이시쿠,0.31,0.144,0.135,0.087,0,0.131,0,0.192,0,175120005,서울 마포구 양화로21길 15 2층,0507-1369-4798,숙성연어사시미,"27,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230923_219%2F1695448918868Ir6uG_JPEG%2F230920_1299_reF.jpg,생연어후토마끼,"25,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230923_127%2F16954488017540AFIq_JPEG%2F230920_1106_reF.jpg,차돌 짬뽕 나베,"19,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230924_85%2F1695539575434Il54X_JPEG%2F230920_1088_reF.jpg,나폴리탄스파게티,"14,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230923_206%2F1695448753373v0ejr_JPEG%2F230920_1227_reFF.jpg
스시노칸도 홍대점,0.27,0.164,0.069,0.06,0.119,0.167,0.032,0.016,0.102,187395578,서울 마포구 잔다리로6길 30 서교뉴빌라 2층,0507-1431-6166,(갓성비1위 초밥) 히로미 초밥(14p),"20,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_29%2F16764260970476q8AO_JPEG%2F4f49r6wiGotbTDGAUfs10RRkE4lijvZnXESbdJWsBSmWWdm0bRLi5Jlyl_MkUP6SBkQ2oyhWn0WTF5ol.jpg,(기본 충실한 초밥) 칸도초밥(10p),"15,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_39%2F1676426122369u0jW6_JPEG%2FTcjYxVPJPLv_-fiDJngqh0coK_h7Dx_1_dEAYm6An0PTzoMoSV6xwX91kPuj7rqF8dZACEJb0Q07U_23.jpg,Nor산)생연어초밥(5p),"9,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_112%2F1676426142658qsiBL_JPEG%2FVq9sfDhltqLiRhDeECDBazBDKQe0XPD85CgTpNJfHGl5zAYB1c5m6RBEDAoXykapItKzxW-3Vzf6jDp8.jpg,Nor산)생연어초밥(10p),"17,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_112%2F1676426142658qsiBL_JPEG%2FVq9sfDhltqLiRhDeECDBazBDKQe0XPD85CgTpNJfHGl5zAYB1c5m6RBEDAoXykapItKzxW-3Vzf6jDp8.jpg
신스티엔디,0.359,0.076,0.091,0.02,0.096,0.061,0.066,0.02,0.212,134153976,서울 마포구 월드컵로1길 14,,,,,,,,,,,,,
마담갓포,0.235,0.173,0.111,0.025,0.21,0.074,0.025,0.148,0,141608964,서울 마포구 성지1길 70 1층,0507-1382-2323,마담갓포 오마카세,"77,000원",none,마담갓포 오츠마미,"30,000원",none,,,,,,
정통집 홍대점,0.422,0.153,0.069,0.047,0.097,0.103,0.109,0,0,149798192,서울 마포구 와우산로19길 27,0507-1306-8905,돼지김치구이 (소),"25,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220427_125%2F1651049808711USPx3_JPEG%2F%25C1%25A4%25C5%25EB%25C1%25FD1.jpeg,돼지김치구이 (중),"30,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220427_223%2F1651049864805LbwG5_JPEG%2F%25C1%25A4%25C5%25EB%25C1%25FD1.jpeg,돼지김치구이 (대),"35,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220427_194%2F16510498786738ps4b_JPEG%2F%25C1%25A4%25C5%25EB%25C1%25FD1.jpeg,꽃껍데기,"9,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220427_198%2F1651049902304GyB8j_JPEG%2F%25C1%25A4%25C5%25EB%25C1%25FD7.jpeg
카린지린가네스낵바 합정역점,0.332,0.208,0.113,0.104,0,0,0,0.244,0,123356977,서울 마포구 독막로3길 6 1층,0507-1422-2483,(NEW)17시 전체메뉴 이용타임,무료,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230927_42%2F16958199477482QelQ_JPEG%2F%25B7%25B1%25C4%25A1%25B5%25F0%25B3%25CA%25BD%25E6%25B3%25D7%25C0%25CF.jpg,카린지 런치메뉴,무료,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230823_267%2F1692759668750Vgp31_JPEG%2F00._%25C4%25AB%25B8%25B0%25C1%25F6.jpg,[BEST] 경양식 돈까스,"11,900원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230824_21%2F1692854890057S0L5g_JPEG%2F01._%25B0%25E6%25BE%25E7%25BD%25C4_%25B5%25B7%25B1%25EE%25BD%25BA.jpg,[Signature] 소스카츠동,"11,900원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230823_19%2F1692759630407yAV70_JPEG%2F02._%25BC%25D2%25BD%25BA%25C4%25AB%25C3%25F7%25B5%25BF.jpg
오복수산 연남점,0.362,0.106,0.073,0.08,0.191,0.019,0.021,0.021,0.127,180309930,서울 마포구 성미산로 190-4 2층 101호 오복수산,0507-1350-8570,특선카이센동,"29,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221021_283%2F1666326236705x9VaH_JPEG%2F03_%25C6%25AF%25BC%25B1_%25C4%25AB%25C0%25CC%25BC%25BE%25B5%25BF_K.jpg,카이센동,"19,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230310_275%2F1678431859640tXGMG_PNG%2FPhotoRoom-20230310_155358.png,아부리카이센동,"21,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230310_191%2F1678459618990pp1Xc_PNG%2FPhotoRoom-20230310_211331.png,아보카도 사케동,"17,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230310_149%2F1678432186670eKneY_PNG%2FPhotoRoom-20230310_160604.png
티엔미미 홍대점,0.295,0.152,0.202,0.116,0.086,0,0,0.149,0,147775025,서울 마포구 양화로 144 4층(L),010-8823-1070,동북꿔바로우,"27,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221214_24%2F1671008746604ENUYP_JPEG%2FKakaoTalk_20220830_172432010_01.jpg,티엔미미 철판볶음,"45,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221215_53%2F1671082491576Rczn7_JPEG%2FKakaoTalk_20221215_132703834_03.jpg,어향완자가지,"39,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221215_136%2F1671082465643J4y2j_JPEG%2FKakaoTalk_20220830_172432010.jpg,토마토탕면,"13,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221215_93%2F1671082504245vdoko_JPEG%2FKakaoTalk_20221215_132703834_05.jpg
우동가조쿠,0.344,0.152,0.062,0.069,0.074,0.089,0.049,0.023,0.138,119687761,서울 마포구 양화로19길 18 화성빌딩 1층,0507-1392-7278,가조쿠우동,"8,500원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201111_155%2F1605105428588iQSVX_JPEG%2Fxw630B4Ttk3MSSF-rEGS8_Sz.jpg,붓가케우동,"7,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201111_290%2F1605105826916fJzgv_JPEG%2F5UDM17cb5DPSx5y2E0Vn8YYU.jpg,키츠네우동,"8,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201112_37%2F1605170451098b26Fp_JPEG%2FxjZvLWI8XScekSu2myafaqiS.jpg,치즈육육우동,"11,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201112_30%2F1605170534942h9nAQ_JPEG%2FR6Ljdzgb4r1D4c5Rbaj6xWb6.jpg
마포소금구이,0.575,0.117,0.078,0,0.058,0.12,0.045,0.006,0,1879153,서울 마포구 와우산로32길 32,02-335-4077,소갈비살,"13,000원",none,소막창,"14,000원",none,돼지갈비,"14,000원",none,껍데기,"8,000원",none
시시,0.263,0.177,0.122,0.11,0.12,0.062,0.064,0,0.084,114411152,"서울 마포구 월드컵로3길 14 2층, 225호,226호(딜라이트스퀘어 2차)",010-6436-5877,중식냉면,"12,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230530_180%2F1685436028115Hz41f_JPEG%2F1685436020086.jpg,탕수육(소),"20,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230404_268%2F16806172890617XSbC_JPEG%2F1678577756777.jpg,간짜장,"9,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230313_255%2F1678681059081Szo5k_JPEG%2F1678680899771.jpg,산니백육,"15,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230310_42%2F1678375983919l4XeO_JPEG%2FIMG_20230308_205030_437.jpg
토끼정 홍대,0.329,0.173,0.102,0.085,0.045,0.058,0.109,0.099,0,3831447,서울 마포구 잔다리로2길 13 1층~3층,02-333-0638,파스타 토끼밥상,"35,800원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200701_147%2F1593557249088D3acj_PNG%2FnxpwGdjM9A3gFV37ytq2RT2E.png,일본풍 토마토 파스타,"15,800원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230608_25%2F1686213602145bqTa8_PNG%2FKakaoTalk_20230608_134943853_01.png,프레시 바질 파스타,"15,800원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230608_37%2F1686213564827mjPLo_PNG%2FKakaoTalk_20230608_134943853_02.png,토끼정 3인밥상,"39,800원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230608_215%2F1686213527631GYh7U_PNG%2F%25C0%25CC%25B9%25CC%25C1%25F6_1.png
프리모바치오바치 홍대본점,0.393,0.157,0.073,0.039,0.057,0.113,0.105,0.063,0,1170756,서울 마포구 와우산로23길 44,02-323-0098,빠네 파스타,"16,000원",none,고르곤졸라 피,"17,000원",none,할라피뇨 폴로,"12,000원",none,카프리제,"12,000원",none
화규,0.345,0.242,0.07,0.055,0.139,0,0,0.121,0.027,3563783,서울 마포구 양화로6길 57-7,0507-1334-4442,토시,"30,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190306_207%2F1551804818607j9xV3_JPEG%2FWDbTsmFENhcvob1OpbByBuk6.jpg,안심,"40,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190306_44%2F1551804799687uf9tM_JPEG%2FWMHEuMpIyCZjoTSe1pw9jg2w.jpg,안창살,"35,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190306_194%2F1551804838366Y49rk_JPEG%2F6Az2uiHzBF3c5js67d6UJKxK.jpg,우설,"33,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190306_15%2F1551804878021AmgKg_JPEG%2FG31ZW0T-blUN7ooLamWsuMwy.jpg
계륵장군 숯불닭갈비 연남점,0.456,0.132,0.088,0.066,0.081,0.096,0.081,0,0,77197302,서울 마포구 연희로 43,02-333-8072,숯불닭갈비,"12,000원",none,국물닭발,"13,000원",none,직화닭발,"13,000원",none,모짜렐라치즈,"3,000원",none
집밥김치찌개,0.281,0.173,0,0.074,0.071,0.097,0.152,0.099,0.053,135267402,서울 마포구 와우산로13길 25 1층,02-332-2866,돼지김치찌개(1인),"9,900원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221031_270%2F1667176172861gStnT_JPEG%2F3yVCuuuG2770hajmmYcg04gbme0aAisV92Lz32XN1XTq2gAHtwJKoZNORQ7z7AZj-Ly1PYlEjsd4FpvE.jpg,돼지김치찌개(소2인분),"19,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221031_270%2F1667176172861gStnT_JPEG%2F3yVCuuuG2770hajmmYcg04gbme0aAisV92Lz32XN1XTq2gAHtwJKoZNORQ7z7AZj-Ly1PYlEjsd4FpvE.jpg,돼지김치찌개(중3인분),"29,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221031_270%2F1667176172861gStnT_JPEG%2F3yVCuuuG2770hajmmYcg04gbme0aAisV92Lz32XN1XTq2gAHtwJKoZNORQ7z7AZj-Ly1PYlEjsd4FpvE.jpg,돼지김치찌개(대4인분),"38,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221031_270%2F1667176172861gStnT_JPEG%2F3yVCuuuG2770hajmmYcg04gbme0aAisV92Lz32XN1XTq2gAHtwJKoZNORQ7z7AZj-Ly1PYlEjsd4FpvE.jpg
저스티나,0.261,0.147,0.088,0.137,0.062,0,0,0.307,0,158054329,서울 마포구 양화진2길 31 저스티나 1층,0507-1318-5551,토마호크 1.1 kg+ (2~3인용),"167,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220517_49%2F1652771435850MULpk_JPEG%2FLH_0163.jpg,Gjustina 브런치 플레이트,"18,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220510_186%2F1652158402787khAE7_JPEG%2F%25C5%25A9%25B1%25E2%25BA%25AF%25C8%25AFKakaoTalk_20220509_162103828_02.jpg,그라블락스 에그 베네딕트,"18,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220510_186%2F1652158465077fDJow_JPEG%2F%25C5%25A9%25B1%25E2%25BA%25AF%25C8%25AFKakaoTalk_20220509_162103828_06.jpg,스파이스럽 풀포크 에그 베네딕트,"19,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220510_149%2F16521584934811z14h_JPEG%2F%25C5%25A9%25B1%25E2%25BA%25AF%25C8%25AFKakaoTalk_20220509_162103828_21.jpg
금성회관 합정본점,0.295,0.204,0,0.151,0.151,0.057,0,0.143,0,134852632,서울 마포구 양화로6길 78 1층,0507-1331-0974,금성 생갈비 200g,"16,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230703_126%2F1688390588224vldTq_JPEG%2FKakaoTalk_20230615_194825210_07.jpg,금성 양념갈비 200g,"16,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210820_35%2F1629451916712opqW1_JPEG%2Fpm3rCL4kyfdp90-OO_PL0iEJ.jpg,설화갈비 220g,"18,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230219_183%2F1676745078675pllx0_PNG%2FKakaoTalk_20230219_031328036.png,설화양념갈비 220g,"19,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230703_226%2F1688390020583oS1sj_JPEG%2FKakaoTalk_20230619_151022398.jpg
돼지전 합정점,0.387,0.211,0.076,0.157,0.125,0,0,0.043,0,109725314,서울 마포구 양화로1길 25-3 1층,0507-1481-0304,"돈마호크 세트(뼈등심,세겹살,기러기살","61,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220504_178%2F1651673556584mFI9O_JPEG%2FScreenshot_20220504-231229_Gallery.jpg,돈마호크 340g,"34,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210811_253%2F1628690676087bwIXb_JPEG%2Fb97uHOytVgVCLpjcwqrwlXux.jpg,누룩발효세겹살160g,"17,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210521_21%2F1621525876671Dvgsd_JPEG%2FUZ5PTpvSLOeJ6axPGUnHiRqS.jpg,숙성목살 160g,"17,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210521_9%2F1621525650440yVVy0_JPEG%2FBOg2PNk97evQsN7E3VUOw38k.jpg
솔솥 연남점,0.399,0.126,0.155,0.031,0.114,0.024,0.062,0.04,0.049,169884710,"서울 마포구 동교로38길 35 지1층 2호, 3호",070-8822-5846,스테이크 솥밥(1인분),"17,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230303_43%2F16778162544910DXHf_JPEG%2FBm9i3wi-xKyYJ2_NZt35MAdMm9DOv5UawBLcL8TwPR8%253D.jpg,도미관자솥밥(1인분),"17,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230303_250%2F1677816254432jRRj1_JPEG%2F-s0m9-jd6qC3Q_R-TqH8x22WlTAdbVbFcQt-rCgwIX4%253D.jpg,장어솥밥(1인분),"26,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230303_85%2F1677816255324KYEFI_JPEG%2FcN7mFVb3dB0kVA9nJ0Q2sPRafkl0WYgh4jgPGJXAuOM%253D.jpg,전복솥밥(1인분),"17,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230303_80%2F1677816256601SdIxL_JPEG%2FgtZ9iNoSX8JSG2hfjFNUAw2kNXsCpCwmC3S0XkOsNns%253D.jpg
오리지널시카고피자 홍대본점,0.358,0.151,0.105,0.107,0.064,0,0.087,0.128,0,3555413,서울 마포구 독막로7길 51 3층,0507-1306-4636,얌 고구마 시카고피자,"27,000원",none,클래식 토마토 시카고피자,"25,000원",none,베이컨 체다 크리미 시카고피자,"28,000원",none,피자+파스타 세트,"32,500원",none
슬로우타코,0.357,0.134,0.095,0.087,0.093,0.049,0.115,0.07,0,116718661,서울 마포구 독막로5길 33 1층 슬로우타코,0507-1326-7791,대창 플래터,"43,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230825_21%2F1692948729557A6IVY_JPEG%2FIMG_8599.jpeg,목살 플래터,"36,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230825_300%2F1692948826185gOppv_JPEG%2FIMG_8596.jpeg,부채살 플래터,"39,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230825_238%2F16929487586444qvqE_JPEG%2FIMG_8597.jpeg,퀘사디아(6pcs) + 감튀,"22,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230825_31%2F1692948885321YwtuV_JPEG%2FIMG_8600.jpeg
미필담,0.253,0.146,0.146,0.13,0.092,0.015,0.019,0.023,0.176,100679141,서울 마포구 성지3길 22 1층 좌측 미필담,0507-1366-5041,접시만두(6알),"10,000원",none,이북식 손만둣국,"11,000원",none,소 수육 무침,"27,000원",none,수육 반 접시,"15,000원",none
숯닭,0.358,0.275,0.054,0.054,0.093,0.108,0.059,0,0,158237817,서울 마포구 월드컵로 37,02-336-4261,"숯불닭갈비(궁중맛,양념맛)","13,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221214_30%2F16709948034697T6ic_JPEG%2FIMG_5541.JPG,매운닭발,"13,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221214_240%2F1670994821567Wpgni_JPEG%2FIMG_5656.JPG,껍데기,"7,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221214_206%2F1670994858898pugW8_JPEG%2FIMG_5749.JPG,감자전,"12,000원",https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f400_300&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20221214_237%2F16709948828621K1wA_JPEG%2FIMG_5035.JPG
